buseness_id,category,yelp_rating,number_of_reviews
WKQkBNHYlmlgBLMmSGdMqw,Tex-Mex,3.5,47
kCPyCnFu8txWut7FBU4buQ,Indian,4.0,90
H1KOumSivlpykbSynnvK3Q,Sushi Bars,4.0,57
Zr-hV5NZZVMpt2G5xkLn9w,Chinese,3.5,70
WtA7XYzBFhZ5LPbSihEWkw,Japanese,4.5,227
or4yTLBsR0iXUUrDIl6oEg,Caribbean,4.0,152
WmtKfkwvP9bmon8YCPulaQ,Chinese,3.0,15
N0kzCd-kxaHxdJ1pBbF4iA,American (New),4.0,619
zISlbx0dpSSE-S4c8LwDyg,Pizza,4.0,188
73Wz3QuZsQ9iYM3L1qsTBQ,Mexican,4.5,2
uhyqEk_d1j_cC3I-26wYhw,Mexican,4.5,160
-yiOGGMGAGH7lHQ2VXAFTA,Chinese,4.0,16
oOBQwxj_4SJJstEmC2CCjw,Japanese,4.0,283
yL9I14ms6yuiLaw6t6AFuA,Sushi Bars,4.5,164
2l-5-d4sVAuosFyWaiU7cw,Halal,3.5,16
LlrXlRHrcbh8XMo41Aii7Q,Korean,3.5,282
WsY64p6s4BG4wKeJaR0iyg,Mexican,4.0,875
zT5gi6FnFR-qna_orP1fwA,Indian,3.5,313
-kHNCSxf_lHi9822c43J7w,Sushi Bars,4.5,415
oHcZo0k_-N10DlBXCFM2Hw,Grocery,4.0,138
DxgvcWtpMLU2czmJWuiD5g,Italian,4.0,304
oRbrnRAXGQetQDbkDhJp8w,Pizza,4.5,304
eMJGDVzTH7mbGNWIfz6jcQ,Italian,4.0,412
WzAYpZpu5PJXhfoVTOYkjQ,Japanese,4.0,347
eJab5373h0eZiOYnMPG4dg,Indian,3.5,244
8FUI4UUccHJvmts8eeXgdw,Indian,4.0,101
_NNDqkAE_I37bbnZBIzh3w,Indian,3.5,247
M0L2YOzMDGUryU1F_p1L8Q,Chinese,4.0,46
YSRM9nWQn40eg49tSiI-_Q,Mexican,4.0,547
QestR7sgz8oM5ZIemmK0xg,American (Traditional),3.5,12
zoewNc-1cTw95D-QwF10Fw,Italian,4.5,41
qECnIyEihK8w_rOLMIOnSA,Mexican,4.5,64
g1NEf0I1vlKzGtm_PuS_Aw,Korean,4.5,97
oLgLVuUT21v_Y_6Enzr1iQ,American (New),3.5,88
7undbaqRYe4TL3zeQpU_7A,Mexican,4.5,296
5MG_McXD1URWSryfn9sCdw,American (New),4.0,1359
zNNHGFG9Z5xfVfx0CBWJYg,Italian,3.5,617
0Oy1XKhZIpRGXmDsQ7Noqw,Indian,4.0,492
wvFzfOR_7r8AeZj2PwmNqg,Mexican,4.5,67
bPN9wXXVYymAKNApPW4xSg,Mexican,4.5,101
QyP2x7Jd7byqeqM3RtPEWQ,Mexican,4.0,1376
079CV1EE5WLdQqVEVYFeHQ,Chinese,4.0,147
YK5eyqqIc9cq2N6QfPUJ6g,Chinese,4.0,180
K1tud7n0Hb8TgPoB3mFjjQ,Italian,4.0,189
MnK_pdt4JdF9d3HTLzmqqw,Italian,3.5,363
xKno1sY6FBHB5xYyHLfOcg,Indian,4.0,103
SRK8RaXBx2e2vxw3tbTHHw,Chinese,4.5,27
Y6E0G3ATW4597V4jl1uxyA,Japanese,4.0,1037
PFzF3dcRKGcziTf4KT0Skw,Korean,3.5,547
1fRCPsVzhhQr3C691KQnIg,Burgers,4.0,1238
DB_hEo2CFcrL61AiQN5P2w,Poke,4.0,148
FHIeS8Pm2QneiEhPkKxCEQ,American (New),4.5,341
rK-fgI2_-x0T4lxwF9L4Ww,Pubs,4.0,1094
M_KWezij-FDKwiNSEamQmg,Mexican,4.5,377
vx8FYc1aKtf8TyhH8-qipA,Indian,4.0,665
7Nz4kTghhicjsR23GYMlLg,Chinese,4.0,63
j2maiRNh_ErcsvPBiZCkqw,Mexican,4.5,320
cf1SsKkNA7X4wyVnrXmMhw,Mexican,4.0,18
TW1FQSO0n8keeJA4zAB22w,Barbeque,4.0,752
Zkn4BRbBChR5haPS8hGn9A,Italian,4.0,110
_Dp7OIRG86J9d_mfaRkRUg,Japanese,4.0,16
r4fJPi-FYvjQBanb6UmDVA,Japanese,3.5,87
Xd_l7jtUAZZAAvK8-mI2Jw,American (New),4.0,529
0LxN36awD48RfrBJGl2BYg,Dim Sum,4.0,756
PylPuGbVyXf3idPTJIToRQ,Sushi Bars,4.5,106
vw2UDAOd1ZbJNP6jYQBtnw,Indian,4.0,53
wxNHSKEXZBuKYIyfP4Tktg,Sushi Bars,4.0,31
4kqhpPpyT3ZAAoy9cO8SoA,Barbeque,3.5,1680
Bkd75R-s2jVt-euwJAyBZA,Burgers,4.0,1587
r7kRTQTCYeBxavRp90VYYg,Diners,4.5,36
sjuE7DwvYkr-OfvPrS8k_g,Italian,4.0,525
_t5edcIR2UlZd-Im1gvO_g,Asian Fusion,4.0,120
HSkyjCfach7pAeoQoylmKg,Italian,4.0,160
3F5WWcqqboa-NHbYFs4LAw,Korean,4.0,265
j5nPiTwWEFr-VsePew7Sjg,Japanese,4.0,1399
joA7OEK0JqjRT3Qx7c9r-w,Chinese,4.0,216
dxeu5YQIzw0jOp1cSVkimg,Sushi Bars,4.5,548
bOT2usKSQa_KOXCDoOWC6g,Sushi Bars,4.0,159
5js2A19UuUDco3n2hEcxhw,Indian,4.0,46
gnIfChzqbnbRFYeKx6l71A,Sushi Bars,4.0,116
bfWsp7oqwlUaXMYpzXJoYQ,Italian,4.0,244
KG8gKilyub8M5Lt24fMkbQ,Korean,4.5,72
w7fIoGv4pDzslZYstCOjSA,Southern,4.0,185
5zAgEF2nxNUAdZQDrqbtlQ,Korean,4.0,297
CLcRsv9px0tbBkPkRN5qBQ,Japanese,4.5,58
hozRG5xN_EhFhk74guegaQ,Korean,3.5,167
WRdqUCXBwh4dbsBBsVQV3g,American (New),4.5,692
tg_qS78HiD1_tRhsn3p-lg,Korean,4.0,66
AHiof294P4mUH8lhuaUsWQ,Cocktail Bars,4.5,69
73kuSBIMyw-dssZgxhe5Lg,American (Traditional),4.0,489
7xfcB-J_trmTS0Qo5x-xEA,American (New),5.0,13
SkLpfpSfGbk5MdzMX3AzSA,Sushi Bars,4.0,1035
bzgJO-EmMeSsmrl-vP9Ixg,Italian,3.5,123
GBxnLvHAbpv9YU4GWfkASw,Italian,4.0,50
pnQtTKizswGicI2_Cfo-8A,American (Traditional),4.0,248
szad9yEwckNw0P3L5FGyNQ,Vegan,4.0,350
rWTIr-YQ-qAsADWzlRdN5Q,Indian,3.5,183
Mq0abgv8lOigTh72ofdZKg,Japanese,4.0,265
m2zASwlOL2vecCKHfmGAnQ,American (New),4.5,557
-PQPCJOfOm4h3vtnQtzlGA,Tacos,4.0,74
4Q30LPMRvcH5jYC716CU-Q,Chinese,4.5,21
b3gJDU33CltV_EVXcM6SDA,Japanese,4.0,97
bmByJsukPVsrk8XmzAW6tA,Chinese,3.5,57
Yvu1KvO6y_IpEcYJewiSVg,Vietnamese,4.0,46
LHd3X9Of8ymOE5X3_fd0eA,Korean,4.5,36
21XLWeBMD63iE4KVNrL6Zw,Italian,4.5,84
WbW0BrIaS2Km7QYVLjc84w,Mexican,4.5,67
iurOyWz-AOy0kaRYKfxnqQ,Cocktail Bars,4.5,135
R7-3MCD6_RL_VxN65yCh2Q,Chinese,4.0,121
VD3q4vqfoL8ED7BdM6wtOQ,Seafood,4.5,65
nrUUgC0onr26fp1RqUxNgQ,Barbeque,4.5,88
msT3LrLB4fhN04HYHuFsew,Italian,4.0,1186
xv1d7mXznCV5h-nIZ23Bkw,Chinese,4.0,65
svvRlQ8FnpaCzR0d9oDZng,American (Traditional),5.0,1
kBJfBVaXJtPEKLTov1hJdQ,Cambodian,4.5,431
rDZZfaI_VygM6HJrUSEGOA,Mexican,4.0,127
_IbbbV7wOYZ0BCGyvSQRJw,Indian,3.5,100
xA4q9OmjABydFK0JMWSgog,Burgers,4.0,206
6WE3zP14Azd0xM6Hk7C8Pw,American (Traditional),4.0,1121
IDKABv2JEuc36FRG4IZfyA,Italian,4.0,13
p-nXssfWlQfCir0idpA-zQ,Mexican,4.0,74
Um-at9fHqid8LbPTQjflBg,Mexican,4.5,8
6Hw_aGVvccbdBTVDM_iugg,Mexican,4.5,20
_n3OmwreEGPQmiHKklsD8w,Korean,3.5,1166
0OhHaleW2rPQdj6e3eSWWQ,Korean,4.5,966
j-yrOTW4eSXm0aBnMh8Lzw,Korean,4.0,1717
_HVdlE7-75fLOpxux1tpDg,Chinese,4.0,137
4zXWqH98STstJvz1lw3X4w,Chinese,3.5,95
e1W_RaCQHfE9dSwYYA5_ng,Korean,4.5,51
8FA64RmA-aNJsnepBsTU-A,Korean,4.5,215
2aLcZwHKRDZ8o1oWfQVImg,Latin American,4.0,124
IqitQsWPnTVTCJIRqh80lA,Indian,4.5,128
d0TL4FbfiRGbVwuCYUGaYA,Indian,4.0,2128
SUrXfIWTrfwbQB4UD98-0w,American (New),4.0,155
plTggih4-7CGEej-SgRj3g,Japanese,4.5,11
lkiOsCJIynHwKZ5BWZayYg,Chinese,4.5,66
YTCCJ3ShO-zg0dlx1nk6dw,Japanese,4.5,445
kFkuC6hGetUAmluMuxsM0Q,Japanese,4.0,326
EWDHQTfclTXSbAWcPYN11w,American (New),4.0,190
qAn_A-pwh-SDBj6Sjff8Qw,Steakhouses,4.0,293
JUx9jgKtR7XPnqQHZgjvaQ,Asian Fusion,4.0,61
2vh9NlzUJff1ZkVJD3mrgg,Indian,4.0,93
XppxwvnY0g49zk6ceUarOA,Indian,4.0,9
CSHueSAhR8D8aFHlvkGy7Q,Asian Fusion,3.5,168
pwJVceL-q3UD-ekmzG-JLw,Seafood,4.5,150
DpbeHG6jGwXKf5XwCVsczg,American (New),4.0,120
LYppbvgJlBG0SqjSKFiFGg,Italian,4.5,1795
DNMdZVVfhus2H-dH0mI3HA,American (New),4.0,283
IWN2heYitkg-D4UdqfxcMA,American (New),4.0,1679
s0cB3tbz7Or92UDwaaghhA,Italian,4.5,1099
3ud8TaQCzxOa_lT5JYNuWQ,Delis,4.0,1139
1g0N_c_9zFCdnYDViKnZAA,Italian,4.0,445
BCxnxlqdzptqJVastOCm1Q,Asian Fusion,4.0,143
4Syizpg5rixHpYYMRON9Iw,Italian,3.5,258
i_Oe8Qs15GaHM0Szv_XsyA,Sandwiches,4.0,37
EPTACTbkDMDvgwzh_Fvu7A,Indian,3.5,29
SSCH4Z2gw-hh2KZy7aH4qw,Breakfast & Brunch,5.0,413
VilkSLEVQAch5x4VdzLDUQ,Indian,3.5,152
VLvh7A6JcO5QD_Mn1ODxog,Italian,4.0,371
PO8YOpZEAxyN1G__ml90RA,Indian,3.0,24
WhdS3LnmcNKo8DcTRWfIjQ,Asian Fusion,4.0,135
0kR5GSrUu4aWSCYUB7Q5Qg,Italian,3.5,74
aLsUlAd7lsrLXHjZJpbtqA,Korean,4.0,230
l9udhFSqWgyeU1i8xGy_Aw,Korean,4.0,125
0t0AfOKctJebkYb89G1vdg,Italian,4.5,906
xm2VnvlY2AFyg04esOtZTw,Conveyor Belt Sushi,4.0,68
_rXRnGcU3RFtsehmdL0ucw,Mexican,4.0,154
HKi7fd2bTzZfVB_Dz9vGng,Sushi Bars,4.0,730
XzuXSTuJqqMVdDbN2lUs7g,Mexican,5.0,57
QdvROupQvDDQIaHrTGNgKA,Chinese,3.5,280
bqSEWyTWGgOz75_otnBjRA,Mexican,4.5,78
0PPM0wxA2r8XVM8vbMm9Pw,Chinese,4.5,83
GWnhc3MO4XjsKIpyExV--Q,Sushi Bars,4.0,141
OLjNfJgy_Nmj4FYSHxZ-OA,American (Traditional),3.5,89
pHJu8tj3sI8eC5aIHLFEfQ,Italian,4.0,1374
m8Y2fqd5Z8bHNpxQlNcpAg,Italian,4.0,430
8NVN6Nldm7AGoGaABBZMRw,Gastropubs,4.0,533
rtDPc7vaiKHSHc_myIvt2Q,Mexican,4.0,807
-bKR2Lkb9o2317cfrxNNDw,Pizza,4.0,90
aC6Wjr8aLCYMsqrHpP_gPg,Food Trucks,5.0,64
9ylUZ4hPyg7UVcZn6cp4gA,Japanese,4.5,899
chBeDQdaZgrb8iOzqgeCDA,Chinese,4.0,71
1MPANypfo13kepMxUEfJ1A,Mexican,4.0,601
K94B3LHxzgNA7I3Jz3X9LQ,Butcher,4.5,379
tUBzy14k8ff0fHHRqADONg,Mexican,4.0,994
juqZAOcQ2ieFEoMhu0l40g,Japanese,4.5,161
H9NhLNwB9diQtZbi8K4GQw,Japanese,4.0,129
fC9zx_OGNaOwBzAVGdtffw,Chinese,4.0,267
0SakkRuHhECsDsZ8mRkisQ,Italian,4.5,362
kTxLcpurQVROk4jmiwjCBg,Tex-Mex,5.0,22
bQbjdOnLmjmotRziHr0qqQ,Japanese,4.0,43
gTlDDzDEHyDQ6iwjNhpI6A,Indian,4.5,1229
XsE2L-fhUblfhz-LP-qQvQ,Korean,4.5,266
TRwPE6wsoAL6_fRaFdB4FA,Indian,4.0,347
85e8Uyn8tIyEZCqBP80rqA,Mexican,4.0,515
ghMGp5rttBCOw_Mzr7JG0A,Italian,4.0,162
NCDpIDp2f-DhPO5sL5Hbdw,Chinese,4.0,415
ITsDoLYGtRBhKHzSSgqq0g,Sushi Bars,4.5,49
V6ehBf1uJoMgA4XoqNHdbw,Indian,3.5,560
FlF0_Ied8DmcHVGfX9kBmQ,Szechuan,3.5,159
L8YzQF-3S-XsJxtwoIZR6g,Chinese,4.5,10
gZ15pfYmVcFVWX7Ob7swYA,Indian,4.0,141
ZWju8u84sscQ8IttHqj16A,Indian,4.0,60
NUbx0gCF5jJSBvtW9eEKEA,Chinese,5.0,12
p4zKYD8LpL5Il1wd_WD61g,Chinese,4.0,59
XoLfRZ0jA8cf_MYL90OgEA,Italian,4.5,806
YaT5FxjMgeTjMafLnT0NrA,Pizza,4.0,33
QBN_TcWQ1mZrzekFM4p0LA,Italian,3.0,197
rZm73Nyt8WYhtxqEoxWgTw,Mexican,4.0,263
GNy4dOOeotfTpmNcDtxOVA,Chinese,4.0,320
r2jiJk3yivcLkWSSYELGcA,Sushi Bars,4.0,1138
6xj8KDXNyZbowU99K8NaDA,Italian,4.0,201
FrnBDuBEPeNVxkkUWed4lA,Chinese,4.0,263
y0yNkl8URS8hUeRUkjvbUw,Buffets,3.0,43
HMAHwBjppbMOXqYXNMbAeQ,Indian,3.5,279
Y7Hlt2b34PLCgkNGQnH5XQ,Japanese,3.5,235
WeGAVCmCcm3w3GrZEdm40g,Italian,3.5,139
h6VuvV5SCYCpoVMc_dCLlQ,Italian,4.5,205
WCdhbK0vloELM2G9FVesxw,Chinese,4.0,242
gKUbE_F1_nGnuNfgnVy9JQ,Indian,4.0,99
HLUER1jbkfdtpdmPe1FyhQ,Chinese,3.0,57
ZAAxb_lpDo4gwcfOd_UB2Q,Sushi Bars,4.5,52
dISbReCXRAjHKY8uEWIGIg,American (Traditional),4.0,122
sYzkzjM2upp2vW32vPaJ9w,Indian,4.0,689
3C5Z9homtzkWHouH2BHXYQ,Gastropubs,4.0,1234
05Bt5jOeMADKiGbxQsFTDg,Chinese,4.0,36
LyqdR9Av7UHq-D2VoLXTOg,Chinese,3.5,21
3hxncVCRPfmKLOyiXKXbDw,Japanese,4.5,624
9odrnGuGPs7kf-fUNa1vew,Japanese,4.5,124
C5lUI7qJ8NnmawAFVPZg8A,Chinese,3.0,75
EWrDx-M8HJpR0wVJHrflNg,Sushi Bars,4.0,2993
dDMrS0duRQAza1v_bpQuhg,Mexican,4.0,98
abZ-mEvF6Tj4hfyIg0lKwQ,Italian,4.5,466
l9GyKuK28tF4bWrhQ__MzA,Mexican,4.5,390
JzfKF_gFc4P4FmGo04by_g,Indian,3.5,411
yIZrVPQn31KLfKWeXVDT_Q,American (New),4.0,28
tMOWuQPAshtf--r2W1ConA,Mexican,4.0,247
ITDBZ-YOpb3j0OKt81oLIA,Italian,3.5,178
v68QeteeAqkY5a339x4SCA,Italian,3.5,176
4JyEH6T4U3qVcihvUnOnew,Sushi Bars,4.0,103
JW3SkLOUfGhcVQGosoozUA,American (New),4.0,724
hcsrMuyPsVqaRQQU39bqmw,Chinese,4.0,60
ta6hhzYZ22KQelqN8oKfjA,Italian,4.0,59
3BjBtmb_DRCwSx39sC2NSw,Chinese,3.0,145
ymoEdJB5NE56sWw74uyX7A,Sushi Bars,4.0,244
Rm2NZEpVSL_3O_T6GZRbEg,Chinese,4.0,71
bAYhFlizhkjZvCiIoeQIoA,Italian,4.0,69
Uxr2owVxThOp_lsSOqxbPw,Butcher,4.0,727
b16cC-AVqP19dMguMgIs1w,Dim Sum,3.5,611
ZCzey5aPhd7jYIoHsUfjmQ,Asian Fusion,4.0,731
y5f0TpePJ-vOxEjzNvQuwA,Chinese,3.5,195
BvbTEtC1XGQ_QTJB5MQP8w,Japanese,4.0,136
R7peDyHzKTGilwo_1fjt3g,Bars,4.0,247
BPZfuPvSxCfoppU4lPFm0Q,Japanese,4.0,552
FRDrwlYeK4Mj2M_XeYFH4Q,Italian,3.0,104
LkYJ44D-7CpqWP-8QdB6FA,American (Traditional),4.0,133
cK9wMWnQEW9MdYjc-YWueg,Italian,4.0,1078
C--wIpxJ4j1y01G_raHdbA,Indian,4.0,642
Nag5Qow4eNisCHhSf4C-Vw,Italian,4.5,522
LQ-gMAQLbPVxjrBYCJ1ApQ,Chinese,4.0,74
AN5NNr-TBBavva4EVb_uDw,Chinese,3.5,53
pD2RH2qnYJ4tAzpbekXWTQ,Korean,3.5,34
q6xmmfmt8DzOhbIC0WVbvQ,Indian,3.5,169
dA7ORbBrCdxoMlvn3I6JDA,Sushi Bars,4.0,411
LlNSsJ-Rc8mK2nm_gOfUFw,Mongolian,3.0,54
j3zbQyVS9C9SwzZGzAGAgg,Indian,4.5,593
d4REVmatgCfRZvWRzntyJQ,Mexican,4.0,38
r36vip-S5VSvZ1VPBH00JQ,New Mexican Cuisine,4.0,114
5j2ugUALtjsa2nkV1YGq5Q,Japanese,4.0,269
bm_PGQMGMjylitqkNIEzTw,Italian,3.5,402
wSzkup3WR5JFHjSIxKGMcw,Italian,4.0,265
G0q2nUYEzUjOwgtNwi6l6Q,Indian,4.0,411
OUTYLhTgXcZFBeRw3WSuFA,Mexican,4.0,176
j9U_rVM_uTuL28r3htqRtg,Pubs,4.0,128
uzHR9nIc9Es2dLpKDPXRZA,Vegetarian,4.0,317
xFEyKgGkgOycAsJvVsUzVw,Sushi Bars,4.0,923
7wCfBKxEHSpx7MiZ5lSCkg,Tapas/Small Plates,4.0,186
pu_oTsfu4kFcmP2Xms_X_Q,Asian Fusion,4.0,941
9AnvV8V-UvA_rFhMCr_Dlw,Indian,4.5,164
HJgiCuni_Py9mUlT4wWkvA,Chinese,4.0,75
aFUTUmXyguH9oHRGDOicog,Ramen,4.0,114
a42Mu9fEVfEPe90OGl4P0A,Indian,4.0,41
q684td_kKNRMTHMeMchXOg,Korean,4.5,627
Kq6uUzRw-iaqe4p7cLLmBQ,Italian,4.0,1415
uV_covNTWxVdfAWjWMXuIg,Korean,4.5,76
uvnSwlLYKWD6aHJm6bW8Eg,Modern European,5.0,88
NSjeg5pnFd8J8Upr-Je4mw,Mexican,4.5,26
PWXB1VeWmi2oQwzAf-NR3w,Pizza,4.0,90
jZ2aeMkMMAquRGRRg4Gv2g,Indian,4.0,126
h7TO_IsmLCYmKKDVOOIeFw,Japanese,4.0,831
_DiGwfdiH913E4LURwb2qg,Grocery,3.5,148
wEK5IVP-ewpzwn8_mEd3Jw,Szechuan,4.5,28
pyG6PxS-OmGpyU4OotLb9w,Indian,4.0,103
krKmADOKM1KjVm4F0rL8lQ,Indian,4.5,229
b3A4EiBNsPRfvvVac86RAA,Szechuan,4.0,282
RjX9heNkpp6OBr2vOxxZog,Mexican,4.5,140
_OarNdfF-E_ho2bmmdH3aQ,Japanese,4.0,956
s1Ilz05ns52a5NQATowO-g,Sushi Bars,4.0,133
oibnXxBAR9HdvEOH-QK9aA,Italian,3.5,262
ix6wIYOKgQNLr8Nf4SDc6w,Indian,4.5,454
q-GGOicy0n2r3BF4zO4coA,Mexican,4.5,67
gGt00WW8sNY2Sop7jYa7Tw,Bars,4.0,345
n7DGFZSAdTpl9nhA0Xf3wQ,Italian,4.0,82
W_ILPmvGKS5nIAQcfcwgvQ,Sushi Bars,4.0,89
4sRt6GBW_Y6KnPK8HdOb8g,Breweries,4.5,160
7PbJjm9Oeq9LqM9zKsF-8g,Food,3.5,144
B7wVtgjOxkFNOoD6S11Urw,Pubs,5.0,21
CWb2lApN-MvcmzdPp_9jpA,Mexican,4.5,317
5DJ2sDvM_XRndlB24DnxYw,American (New),4.0,434
BXWpEh0BkpAe6uE_83k5VA,Chinese,4.0,39
n4HDY22WMsvikUUDnYxR6Q,Chinese,3.5,44
FUX2RGMSoLqup2ra7k486A,Korean,3.5,241
5quqExjLtFNhykec_na8pg,Indian,4.0,359
SCjtn4zpkX2cBEyl4urP5Q,Sports Bars,4.0,161
3UHQoxetRR9P3mpeR57b1w,American (Traditional),4.0,5
0pc352jFnUQFAw8DgmeSjw,Mexican,4.0,252
Jola2XUxkz9s5gwVfsKBiQ,Chinese,3.5,26
dp_60ZST2ZzwwQH-vgojqA,Korean,4.0,114
TdSLZvtulW3J3jv95pNs_g,Indian,4.0,150
-hZ4i-Masq53sz1R4A7Utw,Japanese,4.0,73
N7kYNSjGm4MEao5BMRCIgQ,American (New),4.0,903
nzaW2fL_x86U8fOrrLJrmw,American (New),4.0,1136
1uiw48mNkj8qY1cMKGVDtg,American (Traditional),4.0,29
voJ0YSEby8oIj0fyia_3KQ,Ramen,4.0,53
rCCH6Q1uD2-zUki1U6_tlw,Chinese,4.0,46
voWjA6zfmXLIbKAoqwBnug,American (New),4.0,889
YIzrlmqLR_ebL6uF6y6nZw,Indian,4.0,335
ZHJnsFwuqESp1oj4MVYLkg,Chinese,3.5,18
As6rZWiimkoaV5mCAzf2tQ,Korean,4.0,100
JdetAk5-R3RgRrJcW91lHg,Mexican,4.5,27
_RWkck7niE8VJG3zLXK2ig,American (Traditional),4.0,801
KB-lnnyWsusCPTQ0KhYoaQ,Japanese,4.0,264
kMPxFmMPh1ZCc-gyTdmP7A,Ramen,4.5,78
o0UKAdQ35H5JQvuPaXxX-Q,Mexican,4.5,53
6PQTqW9j-sriDBQyQCJbjw,Italian,4.0,597
QO4E57PptMqNMrSS9sefUw,Chinese,4.5,155
KR2yq1GAAeH8Ozg1CS2dJg,Mexican,4.0,255
vi08P-YwB6cQ4G8x07xLXg,Italian,3.5,54
Mq7kMvY4y5Vhzn6u4am62Q,Mexican,4.0,193
QRwL4jiU4I96jFBviZEoFQ,Steakhouses,4.0,653
H67gqN7wduLbTvzKnFfVNA,Korean,4.0,262
XqZnl_H-dtk1g1DNiyMvXQ,American (Traditional),4.0,38
u5hC_Qbe5EdVTqpSIY2FZw,Thai,3.5,8
TXnblgeYzyMjBjOHaO2iqw,Indian,4.0,35
p6fXUm2l77xr-tF9e3VaqA,Japanese,3.5,127
Aqbk9KUCLr6qSuq8jXZYIg,Mexican,4.0,564
Hq-60L15E6H4vvWoo9JR8w,Japanese,4.0,812
WXumKmX0ke5LT0oIc-KQVQ,Poke,4.5,65
j6usntbtSzFyuwx4n2mn1g,Mexican,4.0,307
D3i403qZ6z1uVXWKTMe2hA,Italian,4.0,137
ReNdW79g_1cxrgCJpFn7cA,American (New),3.5,456
9wgtfID8mrrd0-oeDpq7Hw,Burgers,4.5,58
2Qdl77logvX7WA29ePYIyA,Seafood,4.5,43
ZYxGiEyHD17kd80zUzaOQA,Szechuan,4.0,271
eQo4kIwIWJbAnfXYl3k5BA,Italian,4.0,144
m1ertlgQIxAl74D7nCsvbQ,American (New),4.0,237
XI-xFAdG_Dyvp9csxohiKg,Mexican,4.0,250
UPobuIQg74tHa5lJJQ6KUQ,Mexican,4.0,243
hVWh9JZfxmxr-RPuDd0GGw,Italian,4.0,65
wGf7jAiHG0V2DzrxfIMc0Q,Indian,4.0,51
OiCCTRe0zsKT7l3rvob7Mw,Sushi Bars,4.0,355
-8yEX1DlJuWzRpGooDOGIA,Bars,4.0,112
uKAbrDSJJzZliY1Yqu5KxQ,Italian,4.0,128
d4ahvxQKe1h6lPcSD8CVVw,Chinese,4.0,84
V2a8or-femnHA59LJTC87g,Chinese,4.0,69
p_LIAcTBd8GPl3wuibbpQA,Chinese,4.0,74
qpcH_Fub586U2kw_pQJS3w,Mexican,4.5,2156
DyOzNIeXUksPNLXYHnB-oQ,Latin American,4.5,689
YdhEl6roaC8e8pO1WhGXvA,Pizza,4.5,733
MXs4tjquDLBe7Ue35Wav3g,Indian,4.0,40
vwD84Q5Ww0eWHzUZq9412g,Italian,4.0,51
iFKZIHZVDhPxq5daoSueog,Korean,4.0,107
w2mF47RgU08SeIpoqPlhug,Mexican,3.5,46
oG2f1PKiE857_pU9N5iteQ,Japanese,4.5,160
mW7z52CSr8IVgdvSzXv6qQ,Korean,4.5,58
XXk0WJoXomMPlXsISgnXUQ,Desserts,4.5,226
MYmjlLFFhlybZF5mU17Cjw,Korean,4.0,56
dWw7M_JsAVUprR86--89ZA,Korean,4.5,269
W5yD1zkvqIpUXhxUxJl1AQ,Mexican,4.5,103
tPxos182PHyenlODl3iECQ,Cocktail Bars,4.5,162
iiRZChVZc1wMbVnd7KtgvA,Chinese,3.5,25
6LTwh-S-DdBE1cpSkYGriQ,Sushi Bars,4.0,117
nh4td0-yIzXoimKlityncA,Mexican,4.5,117
hLGUcysLFOCB6ewouF2ePQ,Italian,3.5,71
yCTVS9rP1ihxAFpNZ5cx4g,Italian,4.0,68
01FDp4ng4vuKBYTTwqSCeQ,Korean,4.0,117
Ho9y4NfPvCy9VWB6BrCpVA,Chinese,3.5,67
28J3Gf6YAW0miP0uOOZOFA,Korean,3.5,71
iis2N7u4j8L18wNCz8GGJg,Korean,3.5,213
aFHoc8JGImkeHC65pOrxew,Mexican,4.0,93
Xa4YAhSdEie3Qp6AK8QN7g,Japanese,4.5,286
9DDAZaIOSIKec0c0C_1ZNA,Chinese,3.5,50
njqcOfUOAdx0KOHv1Bd22w,Coffee & Tea,3.5,29
prl4rkVXnSj2eVUFv-VZqw,Korean,4.0,521
VpIw86NzSgQzYqQoa0vwqA,Italian,4.5,143
SuGcF3UywZs6dOu8U45Anw,Chinese,4.0,450
yBx3bRX8aUtv9CYG1H5gWg,Chinese,3.5,62
0cSdtUO1EHyaHcATBzVRJA,Pizza,4.0,80
055dTcfz2AOAFPed_2KjEQ,Mexican,4.0,1677
iXV2kGGyXJlKM8JKek-HNg,Mexican,5.0,36
tGGIXXhTbTWm4Fb1EwarAg,Sushi Bars,4.0,198
PFXR7WeGYGtP1nYRI09b5g,American (New),5.0,135
qko2zs5HN_YgcC8cQrvXWw,Japanese,4.0,210
HlB6kVtJwVjZGKrBmULk0A,Asian Fusion,4.0,95
SzdTnJ4-dwlE3ZUKhIYu8A,Italian,4.0,185
C1Wz2SAVOUUTQv5zTfIEXA,Pizza,4.5,97
06ogfB9kha-2Wi9KlDa7ag,Barbeque,4.0,2235
cEu7rpUaJzxrPKeog5Susw,Korean,4.5,27
MjWMuWJNlxNXr-KmAXL8KQ,Mexican,4.0,621
sOXPDLdmeKJrFOGXmRmVHg,Indian,4.0,242
v7X2wE24BVwHdGZAjjsbNA,Japanese,3.5,286
IZ5ya4olYUc19-EIWRCyuQ,Korean,4.5,287
1GiybV2faVpTt1zw13CzLA,Indian,4.0,567
jla4Ry-nVdSehiT7w24BLg,Chicken Wings,4.5,13
1QJFpZxLbHbXSKohWp9uIA,American (Traditional),4.0,394
lx3ex11xKnykVholglS8Vw,Breakfast & Brunch,4.0,3879
XNrAtQFU4vl9NA8GTlNonA,Vietnamese,4.0,1233
